platform,brand,product_name,category,price,rating,ram,storage,battery,url
Myntra,Realme,Realme realme-27-ultra,Smartphone,20982,3.7,12GB,128GB,4000mAh,https://myntra.com/realme-realme-model-27
Amazon,Samsung,Samsung Galaxy S21,Smartphone,69646,3.9,4GB,1TB,5000mAh,https://amazon.com/samsung-galaxy-s21
Croma,Vivo,Vivo vivo-23-ultra,Smartphone,33624,4.4,8GB,128GB,4500mAh,https://croma.com/vivo-vivo-model-23
Flipkart,Vivo,Vivo vivo-65-fe,Smartphone,25992,3.6,8GB,64GB,5500mAh,https://flipkart.com/vivo-vivo-model-65
Amazon,Apple,Apple iPhone 13,Smartphone,21970,4.3,16GB,128GB,4000mAh,https://amazon.com/apple-iphone-13
Myntra,Oppo,Oppo Oppo A78,Smartphone,62475,4.3,16GB,512GB,5500mAh,https://myntra.com/oppo-oppo-a78
Croma,Realme,Realme Realme 10 Pro,Smartphone,75603,3.7,4GB,64GB,4500mAh,https://croma.com/realme-realme-10-pro
Myntra,Apple,Apple iPhone 14,Smartphone,76157,5.0,6GB,128GB,5500mAh,https://myntra.com/apple-iphone-14
Reliance Digital,Vivo,Vivo vivo-42-plus,Smartphone,27289,3.6,12GB,256GB,5500mAh,https://reliancedigital.com/vivo-vivo-model-42
Flipkart,Apple,Apple iPhone 11,Smartphone,37643,3.9,16GB,256GB,4000mAh,https://flipkart.com/apple-iphone-11
Amazon,Motorola,Motorola motorola-35-ultra,Smartphone,33555,4.2,16GB,512GB,4000mAh,https://amazon.com/motorola-motorola-model-35
Croma,OnePlus,OnePlus oneplus-68-max,Smartphone,34375,4.3,16GB,256GB,5500mAh,https://croma.com/oneplus-oneplus-model-68
Flipkart,Apple,Apple iPhone 11,Smartphone,39414,3.8,16GB,256GB,5000mAh,https://flipkart.com/apple-iphone-11
Flipkart,Google,Google Pixel 8,Smartphone,72260,3.5,12GB,64GB,5000mAh,https://flipkart.com/google-pixel-8
Flipkart,Vivo,Vivo Vivo Y36,Smartphone,74873,3.8,8GB,512GB,6000mAh,https://flipkart.com/vivo-vivo-y36
Reliance Digital,Samsung,Samsung samsung-30-se,Smartphone,53903,4.4,8GB,64GB,5000mAh,https://reliancedigital.com/samsung-samsung-model-30
Reliance Digital,Apple,Apple iPhone 13,Smartphone,31352,4.4,12GB,64GB,5500mAh,https://reliancedigital.com/apple-iphone-13
Myntra,Realme,Realme Realme 11 Pro,Smartphone,27188,3.6,8GB,512GB,4500mAh,https://myntra.com/realme-realme-11-pro
Myntra,OnePlus,OnePlus oneplus-10-pro,Smartphone,59584,4.9,16GB,128GB,6000mAh,https://myntra.com/oneplus-oneplus-model-10
Reliance Digital,Apple,Apple apple-77-edge,Smartphone,57107,4.9,16GB,512GB,4000mAh,https://reliancedigital.com/apple-apple-model-77
Reliance Digital,Oppo,Oppo Oppo Reno 8,Smartphone,74998,4.0,8GB,64GB,5000mAh,https://reliancedigital.com/oppo-oppo-reno-8
Flipkart,Realme,Realme realme-70-max,Smartphone,10371,4.4,16GB,128GB,6000mAh,https://flipkart.com/realme-realme-model-70
Croma,Apple,Apple apple-54-ultra,Smartphone,57449,4.4,12GB,128GB,4000mAh,https://croma.com/apple-apple-model-54
Myntra,Realme,Realme Realme C55,Smartphone,53119,4.8,12GB,64GB,5500mAh,https://myntra.com/realme-realme-c55
Myntra,Oppo,Oppo Oppo A78,Smartphone,26871,4.0,12GB,512GB,5500mAh,https://myntra.com/oppo-oppo-a78
Croma,Google,Google Pixel 7a,Smartphone,58369,3.6,12GB,1TB,5000mAh,https://croma.com/google-pixel-7a
Amazon,Oppo,Oppo oppo-82-plus,Smartphone,27934,4.2,8GB,128GB,5000mAh,https://amazon.com/oppo-oppo-model-82
Amazon,Google,Google google-10-plus,Smartphone,46806,4.7,12GB,1TB,4500mAh,https://amazon.com/google-google-model-10
Croma,Google,Google google-54-max,Smartphone,52612,4.1,4GB,1TB,5500mAh,https://croma.com/google-google-model-54
Reliance Digital,Samsung,Samsung Galaxy M34,Smartphone,69262,4.2,12GB,1TB,5000mAh,https://reliancedigital.com/samsung-galaxy-m34
Croma,Samsung,Samsung samsung-84-se,Smartphone,54514,4.5,4GB,256GB,5000mAh,https://croma.com/samsung-samsung-model-84
Flipkart,Apple,Apple iPhone 12,Smartphone,38708,3.7,12GB,256GB,6000mAh,https://flipkart.com/apple-iphone-12
Croma,Oppo,Oppo Oppo Reno 8,Smartphone,40974,3.6,4GB,512GB,5500mAh,https://croma.com/oppo-oppo-reno-8
Reliance Digital,Motorola,Motorola motorola-60-pro,Smartphone,21018,3.9,16GB,512GB,4000mAh,https://reliancedigital.com/motorola-motorola-model-60
Flipkart,Samsung,Samsung samsung-53-pro,Smartphone,58681,4.0,8GB,256GB,5500mAh,https://flipkart.com/samsung-samsung-model-53
Amazon,Xiaomi,Xiaomi Redmi Note 12,Smartphone,36834,3.7,12GB,256GB,6000mAh,https://amazon.com/xiaomi-redmi-note-12
Croma,Realme,Realme realme-53-se,Smartphone,19799,4.0,16GB,1TB,5000mAh,https://croma.com/realme-realme-model-53
Myntra,Oppo,Oppo Oppo A78,Smartphone,57248,4.2,8GB,128GB,4500mAh,https://myntra.com/oppo-oppo-a78
Myntra,Vivo,Vivo vivo-91-pro,Smartphone,28891,4.5,16GB,128GB,5000mAh,https://myntra.com/vivo-vivo-model-91
Croma,Realme,Realme Realme 10 Pro,Smartphone,33188,3.9,16GB,256GB,5500mAh,https://croma.com/realme-realme-10-pro
Flipkart,Realme,Realme Realme Narzo 60,Smartphone,67263,4.4,6GB,128GB,6000mAh,https://flipkart.com/realme-realme-narzo-60
Myntra,Motorola,Motorola Moto G54,Smartphone,37563,4.6,12GB,256GB,4000mAh,https://myntra.com/motorola-moto-g54
Croma,Oppo,Oppo oppo-89-fe,Smartphone,30129,4.0,4GB,128GB,4500mAh,https://croma.com/oppo-oppo-model-89
Amazon,OnePlus,OnePlus oneplus-19-pro,Smartphone,41478,4.2,4GB,1TB,6000mAh,https://amazon.com/oneplus-oneplus-model-19
Amazon,Xiaomi,Xiaomi xiaomi-94-edge,Smartphone,22995,4.1,6GB,512GB,6000mAh,https://amazon.com/xiaomi-xiaomi-model-94
Croma,Realme,Realme Realme 11 Pro,Smartphone,52814,3.6,4GB,1TB,6000mAh,https://croma.com/realme-realme-11-pro
Flipkart,Oppo,Oppo Oppo Reno 8,Smartphone,73399,5.0,12GB,64GB,5000mAh,https://flipkart.com/oppo-oppo-reno-8
Flipkart,Samsung,Samsung samsung-21,Smartphone,45375,4.2,4GB,128GB,5500mAh,https://flipkart.com/samsung-samsung-model-21
Amazon,Oppo,Oppo oppo-81-se,Smartphone,40469,4.1,16GB,512GB,5500mAh,https://amazon.com/oppo-oppo-model-81
Amazon,Motorola,Motorola Moto Edge 40,Smartphone,20710,3.8,12GB,64GB,4500mAh,https://amazon.com/motorola-moto-edge-40
Amazon,Realme,Realme Realme C55,Smartphone,30925,3.6,12GB,128GB,4000mAh,https://amazon.com/realme-realme-c55
Croma,Samsung,Samsung samsung-34-se,Smartphone,40490,4.4,8GB,128GB,4000mAh,https://croma.com/samsung-samsung-model-34
Croma,Motorola,Motorola motorola-27-fe,Smartphone,30726,4.5,4GB,1TB,4500mAh,https://croma.com/motorola-motorola-model-27
Reliance Digital,OnePlus,OnePlus OnePlus 9,Smartphone,30898,3.5,12GB,512GB,4500mAh,https://reliancedigital.com/oneplus-oneplus-9
Flipkart,Realme,Realme realme-31-neo,Smartphone,16480,3.9,16GB,1TB,4000mAh,https://flipkart.com/realme-realme-model-31
Amazon,Samsung,Samsung Galaxy M34,Smartphone,66903,4.7,4GB,64GB,6000mAh,https://amazon.com/samsung-galaxy-m34
Reliance Digital,Oppo,Oppo Oppo F21,Smartphone,19336,4.8,16GB,64GB,6000mAh,https://reliancedigital.com/oppo-oppo-f21
Amazon,Google,Google google-18-plus,Smartphone,54837,4.9,8GB,256GB,5000mAh,https://amazon.com/google-google-model-18
Flipkart,Vivo,Vivo vivo-33-x,Smartphone,28343,3.8,4GB,256GB,5500mAh,https://flipkart.com/vivo-vivo-model-33
Reliance Digital,Samsung,Samsung Galaxy S21,Smartphone,64382,4.6,4GB,512GB,5000mAh,https://reliancedigital.com/samsung-galaxy-s21
Flipkart,Vivo,Vivo vivo-73-ultra,Smartphone,34460,4.2,4GB,1TB,5000mAh,https://flipkart.com/vivo-vivo-model-73
Croma,Google,Google google-80-max,Smartphone,45058,4.6,4GB,256GB,4500mAh,https://croma.com/google-google-model-80
Reliance Digital,Samsung,Samsung samsung-25-lite,Smartphone,40124,4.8,4GB,512GB,4500mAh,https://reliancedigital.com/samsung-samsung-model-25
Flipkart,OnePlus,OnePlus OnePlus 9,Smartphone,61059,4.1,8GB,128GB,4500mAh,https://flipkart.com/oneplus-oneplus-9
Reliance Digital,Vivo,Vivo Vivo Y21,Smartphone,40957,4.5,8GB,256GB,5500mAh,https://reliancedigital.com/vivo-vivo-y21
Amazon,Realme,Realme realme-61-max,Smartphone,19663,3.7,16GB,1TB,4500mAh,https://amazon.com/realme-realme-model-61
Reliance Digital,Google,Google google-38-lite,Smartphone,55861,4.4,4GB,256GB,4000mAh,https://reliancedigital.com/google-google-model-38
Amazon,OnePlus,OnePlus oneplus-20-max,Smartphone,58613,4.4,16GB,256GB,6000mAh,https://amazon.com/oneplus-oneplus-model-20
Croma,Motorola,Motorola motorola-83-edge,Smartphone,34575,3.8,8GB,64GB,5000mAh,https://croma.com/motorola-motorola-model-83
Amazon,Samsung,Samsung Galaxy M34,Smartphone,25087,3.7,16GB,1TB,4500mAh,https://amazon.com/samsung-galaxy-m34
Myntra,Oppo,Oppo Oppo A78,Smartphone,76652,3.8,12GB,64GB,4500mAh,https://myntra.com/oppo-oppo-a78
Flipkart,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,70818,4.2,12GB,512GB,5000mAh,https://flipkart.com/oneplus-oneplus-nord-2t
Amazon,Vivo,Vivo vivo-74-lite,Smartphone,39061,3.9,16GB,1TB,4500mAh,https://amazon.com/vivo-vivo-model-74
Myntra,Apple,Apple iPhone 14,Smartphone,30563,4.7,8GB,1TB,6000mAh,https://myntra.com/apple-iphone-14
Amazon,Samsung,Samsung samsung-88-max,Smartphone,35889,3.7,16GB,512GB,4000mAh,https://amazon.com/samsung-samsung-model-88
Reliance Digital,Google,Google Pixel 7a,Smartphone,19746,4.9,8GB,128GB,4000mAh,https://reliancedigital.com/google-pixel-7a
Reliance Digital,OnePlus,OnePlus OnePlus Nord CE3,Smartphone,53754,4.2,16GB,128GB,5500mAh,https://reliancedigital.com/oneplus-oneplus-nord-ce3
Reliance Digital,Motorola,Motorola Moto G54,Smartphone,34778,4.5,4GB,64GB,4000mAh,https://reliancedigital.com/motorola-moto-g54
Myntra,Google,Google google-40,Smartphone,34551,4.1,4GB,64GB,5000mAh,https://myntra.com/google-google-model-40
Amazon,Samsung,Samsung Galaxy S22,Smartphone,46092,4.2,12GB,128GB,4000mAh,https://amazon.com/samsung-galaxy-s22
Reliance Digital,Apple,Apple iPhone 15,Smartphone,47641,3.8,8GB,512GB,4000mAh,https://reliancedigital.com/apple-iphone-15
Croma,Samsung,Samsung Galaxy A54,Smartphone,47332,4.3,12GB,512GB,5500mAh,https://croma.com/samsung-galaxy-a54
Flipkart,Samsung,Samsung Galaxy S21,Smartphone,46983,4.9,8GB,1TB,5000mAh,https://flipkart.com/samsung-galaxy-s21
Flipkart,Realme,Realme Realme 10 Pro,Smartphone,33862,4.2,8GB,512GB,6000mAh,https://flipkart.com/realme-realme-10-pro
Flipkart,Oppo,Oppo Oppo Reno 8,Smartphone,27394,4.8,6GB,64GB,6000mAh,https://flipkart.com/oppo-oppo-reno-8
Amazon,Realme,Realme realme-90-edge,Smartphone,22207,4.3,12GB,1TB,5000mAh,https://amazon.com/realme-realme-model-90
Myntra,Motorola,Motorola Moto G54,Smartphone,13914,3.6,16GB,256GB,4000mAh,https://myntra.com/motorola-moto-g54
Flipkart,Realme,Realme Realme 10 Pro,Smartphone,9315,3.9,8GB,256GB,4500mAh,https://flipkart.com/realme-realme-10-pro
Croma,Samsung,Samsung Galaxy M34,Smartphone,20993,4.9,8GB,64GB,4000mAh,https://croma.com/samsung-galaxy-m34
Myntra,Motorola,Motorola Moto G54,Smartphone,10588,3.5,8GB,256GB,4500mAh,https://myntra.com/motorola-moto-g54
Amazon,Oppo,Oppo oppo-55-edge,Smartphone,13327,4.3,8GB,64GB,4500mAh,https://amazon.com/oppo-oppo-model-55
Myntra,Vivo,Vivo Vivo Y36,Smartphone,72774,4.0,12GB,256GB,4500mAh,https://myntra.com/vivo-vivo-y36
Flipkart,Google,Google google-80-se,Smartphone,44939,4.0,6GB,64GB,5500mAh,https://flipkart.com/google-google-model-80
Flipkart,OnePlus,OnePlus OnePlus 9,Smartphone,53753,4.9,6GB,512GB,4500mAh,https://flipkart.com/oneplus-oneplus-9
Myntra,Realme,Realme realme-57,Smartphone,22631,3.6,6GB,512GB,5000mAh,https://myntra.com/realme-realme-model-57
Flipkart,Oppo,Oppo oppo-52-edge,Smartphone,30445,3.9,12GB,1TB,6000mAh,https://flipkart.com/oppo-oppo-model-52
Myntra,Vivo,Vivo Vivo Y36,Smartphone,76613,4.6,8GB,512GB,5000mAh,https://myntra.com/vivo-vivo-y36
Reliance Digital,OnePlus,OnePlus OnePlus 11R,Smartphone,49634,4.9,8GB,64GB,5500mAh,https://reliancedigital.com/oneplus-oneplus-11r
Amazon,Apple,Apple apple-21-pro,Smartphone,67857,4.8,6GB,1TB,6000mAh,https://amazon.com/apple-apple-model-21
Flipkart,Google,Google Pixel 8,Smartphone,52122,4.6,6GB,128GB,5000mAh,https://flipkart.com/google-pixel-8
Myntra,Samsung,Samsung Galaxy A54,Smartphone,35152,4.1,12GB,128GB,5000mAh,https://myntra.com/samsung-galaxy-a54
Flipkart,Google,Google Pixel 8,Smartphone,18394,4.2,8GB,1TB,4500mAh,https://flipkart.com/google-pixel-8
Croma,Oppo,Oppo Oppo Reno 8,Smartphone,25659,4.4,6GB,128GB,5000mAh,https://croma.com/oppo-oppo-reno-8
Croma,OnePlus,OnePlus oneplus-62-max,Smartphone,49207,3.9,6GB,512GB,4000mAh,https://croma.com/oneplus-oneplus-model-62
Amazon,Vivo,Vivo Vivo V27,Smartphone,22630,3.9,8GB,1TB,4000mAh,https://amazon.com/vivo-vivo-v27
Amazon,Vivo,Vivo vivo-20,Smartphone,35221,3.8,8GB,1TB,4000mAh,https://amazon.com/vivo-vivo-model-20
Reliance Digital,Oppo,Oppo oppo-79-pro,Smartphone,22924,4.2,8GB,1TB,5000mAh,https://reliancedigital.com/oppo-oppo-model-79
Flipkart,OnePlus,OnePlus oneplus-89-neo,Smartphone,42487,4.1,12GB,128GB,5500mAh,https://flipkart.com/oneplus-oneplus-model-89
Amazon,Realme,Realme realme-91-max,Smartphone,22738,4.5,6GB,64GB,4000mAh,https://amazon.com/realme-realme-model-91
Flipkart,OnePlus,OnePlus oneplus-90-edge,Smartphone,34603,3.8,8GB,128GB,5500mAh,https://flipkart.com/oneplus-oneplus-model-90
Reliance Digital,Realme,Realme Realme C55,Smartphone,52265,4.5,6GB,256GB,5500mAh,https://reliancedigital.com/realme-realme-c55
Reliance Digital,Vivo,Vivo vivo-72-se,Smartphone,26049,4.0,12GB,1TB,6000mAh,https://reliancedigital.com/vivo-vivo-model-72
Myntra,Realme,Realme Realme 10 Pro,Smartphone,61576,4.7,8GB,128GB,4000mAh,https://myntra.com/realme-realme-10-pro
Flipkart,Realme,Realme realme-67-se,Smartphone,24316,4.1,6GB,128GB,4500mAh,https://flipkart.com/realme-realme-model-67
Flipkart,Google,Google Pixel 7a,Smartphone,40012,3.7,16GB,128GB,5000mAh,https://flipkart.com/google-pixel-7a
Flipkart,Apple,Apple iPhone 14,Smartphone,39457,3.7,12GB,128GB,4000mAh,https://flipkart.com/apple-iphone-14
Myntra,Motorola,Motorola Moto G84,Smartphone,17093,3.7,8GB,64GB,4500mAh,https://myntra.com/motorola-moto-g84
Flipkart,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,54659,4.7,6GB,1TB,5500mAh,https://flipkart.com/oneplus-oneplus-nord-2t
Croma,OnePlus,OnePlus OnePlus 11R,Smartphone,67662,3.8,6GB,1TB,6000mAh,https://croma.com/oneplus-oneplus-11r
Myntra,OnePlus,OnePlus oneplus-73-neo,Smartphone,29093,4.0,16GB,256GB,5500mAh,https://myntra.com/oneplus-oneplus-model-73
Reliance Digital,Motorola,Motorola motorola-19-neo,Smartphone,37003,3.7,4GB,128GB,5500mAh,https://reliancedigital.com/motorola-motorola-model-19
Myntra,Realme,Realme Realme 11 Pro,Smartphone,56480,3.9,12GB,256GB,4000mAh,https://myntra.com/realme-realme-11-pro
Flipkart,Apple,Apple iPhone 14,Smartphone,50228,4.7,8GB,128GB,5500mAh,https://flipkart.com/apple-iphone-14
Croma,Vivo,Vivo vivo-13-lite,Smartphone,29767,4.4,4GB,1TB,4000mAh,https://croma.com/vivo-vivo-model-13
Amazon,Vivo,Vivo Vivo V27,Smartphone,32423,4.2,12GB,1TB,5000mAh,https://amazon.com/vivo-vivo-v27
Reliance Digital,Google,Google Pixel 6a,Smartphone,12306,3.6,16GB,1TB,5000mAh,https://reliancedigital.com/google-pixel-6a
Myntra,OnePlus,OnePlus OnePlus 11R,Smartphone,35544,4.7,4GB,128GB,5500mAh,https://myntra.com/oneplus-oneplus-11r
Myntra,Motorola,Motorola motorola-79-edge,Smartphone,31085,4.4,4GB,64GB,4000mAh,https://myntra.com/motorola-motorola-model-79
Flipkart,Xiaomi,Xiaomi Redmi Note 11,Smartphone,12779,3.7,12GB,64GB,5000mAh,https://flipkart.com/xiaomi-redmi-note-11
Amazon,Xiaomi,Xiaomi Poco X5,Smartphone,72904,4.2,6GB,256GB,6000mAh,https://amazon.com/xiaomi-poco-x5
Amazon,Realme,Realme Realme Narzo 60,Smartphone,70087,3.8,4GB,256GB,5500mAh,https://amazon.com/realme-realme-narzo-60
Amazon,Motorola,Motorola Moto G84,Smartphone,12070,3.8,12GB,256GB,4500mAh,https://amazon.com/motorola-moto-g84
Myntra,Samsung,Samsung Galaxy M34,Smartphone,53937,4.1,8GB,64GB,5000mAh,https://myntra.com/samsung-galaxy-m34
Reliance Digital,Apple,Apple iPhone 15,Smartphone,69798,3.9,8GB,512GB,4500mAh,https://reliancedigital.com/apple-iphone-15
Reliance Digital,Xiaomi,Xiaomi xiaomi-43-neo,Smartphone,20847,4.4,12GB,512GB,5000mAh,https://reliancedigital.com/xiaomi-xiaomi-model-43
Croma,Apple,Apple iPhone 14,Smartphone,19508,3.5,6GB,512GB,6000mAh,https://croma.com/apple-iphone-14
Amazon,Samsung,Samsung Galaxy A54,Smartphone,53850,4.1,12GB,512GB,4500mAh,https://amazon.com/samsung-galaxy-a54
Amazon,Xiaomi,Xiaomi xiaomi-13-max,Smartphone,21108,4.4,16GB,1TB,5500mAh,https://amazon.com/xiaomi-xiaomi-model-13
Flipkart,Xiaomi,Xiaomi Mi 11X,Smartphone,24648,4.2,4GB,128GB,6000mAh,https://flipkart.com/xiaomi-mi-11x
Amazon,Motorola,Motorola Moto G54,Smartphone,74151,4.1,16GB,128GB,4500mAh,https://amazon.com/motorola-moto-g54
Amazon,Realme,Realme realme-98-ultra,Smartphone,18047,3.8,4GB,1TB,5500mAh,https://amazon.com/realme-realme-model-98
Croma,Apple,Apple iPhone 13,Smartphone,8268,4.4,8GB,64GB,4000mAh,https://croma.com/apple-iphone-13
Croma,Vivo,Vivo Vivo Y21,Smartphone,31169,3.9,4GB,512GB,4500mAh,https://croma.com/vivo-vivo-y21
Reliance Digital,Vivo,Vivo Vivo Y36,Smartphone,41313,4.4,4GB,64GB,4500mAh,https://reliancedigital.com/vivo-vivo-y36
Myntra,Xiaomi,Xiaomi Redmi Note 12,Smartphone,77310,3.8,4GB,128GB,6000mAh,https://myntra.com/xiaomi-redmi-note-12
Croma,Google,Google Pixel 6a,Smartphone,74565,3.5,6GB,256GB,4500mAh,https://croma.com/google-pixel-6a
Reliance Digital,Oppo,Oppo oppo-49-pro,Smartphone,16493,4.1,6GB,128GB,5500mAh,https://reliancedigital.com/oppo-oppo-model-49
Flipkart,Google,Google google-42-edge,Smartphone,55689,4.6,12GB,64GB,4500mAh,https://flipkart.com/google-google-model-42
Amazon,Samsung,Samsung Galaxy S23,Smartphone,13091,4.2,12GB,64GB,4000mAh,https://amazon.com/samsung-galaxy-s23
Flipkart,Samsung,Samsung Galaxy S21,Smartphone,21694,3.9,4GB,256GB,4000mAh,https://flipkart.com/samsung-galaxy-s21
Reliance Digital,Motorola,Motorola Moto G54,Smartphone,19548,4.4,12GB,64GB,5000mAh,https://reliancedigital.com/motorola-moto-g54
Myntra,OnePlus,OnePlus OnePlus 9,Smartphone,45077,4.9,12GB,1TB,5500mAh,https://myntra.com/oneplus-oneplus-9
Reliance Digital,Realme,Realme realme-81-se,Smartphone,22802,4.0,16GB,1TB,6000mAh,https://reliancedigital.com/realme-realme-model-81
Amazon,Motorola,Motorola Moto Edge 40,Smartphone,35070,3.8,12GB,1TB,4500mAh,https://amazon.com/motorola-moto-edge-40
Amazon,Realme,Realme Realme Narzo 60,Smartphone,40377,3.6,6GB,512GB,4000mAh,https://amazon.com/realme-realme-narzo-60
Myntra,Xiaomi,Xiaomi xiaomi-13-fe,Smartphone,26716,4.0,12GB,512GB,4500mAh,https://myntra.com/xiaomi-xiaomi-model-13
Flipkart,Realme,Realme Realme 10 Pro,Smartphone,36688,3.7,12GB,1TB,4500mAh,https://flipkart.com/realme-realme-10-pro
Flipkart,Samsung,Samsung samsung-41-pro,Smartphone,51330,4.2,12GB,1TB,5000mAh,https://flipkart.com/samsung-samsung-model-41
Reliance Digital,Realme,Realme realme-20-max,Smartphone,15684,3.6,8GB,512GB,6000mAh,https://reliancedigital.com/realme-realme-model-20
Myntra,Apple,Apple apple-50-fe,Smartphone,55518,4.1,8GB,128GB,6000mAh,https://myntra.com/apple-apple-model-50
Flipkart,OnePlus,OnePlus OnePlus Nord CE3,Smartphone,24009,4.6,6GB,128GB,5500mAh,https://flipkart.com/oneplus-oneplus-nord-ce3
Myntra,Google,Google Pixel 7a,Smartphone,69882,4.8,16GB,1TB,6000mAh,https://myntra.com/google-pixel-7a
Amazon,Realme,Realme realme-50-ultra,Smartphone,11017,3.5,6GB,512GB,4000mAh,https://amazon.com/realme-realme-model-50
Flipkart,Apple,Apple iPhone 12,Smartphone,18679,3.8,16GB,64GB,5500mAh,https://flipkart.com/apple-iphone-12
Reliance Digital,Motorola,Motorola Moto G54,Smartphone,23855,4.1,16GB,256GB,6000mAh,https://reliancedigital.com/motorola-moto-g54
Myntra,Samsung,Samsung Galaxy S23,Smartphone,50170,3.7,4GB,64GB,5500mAh,https://myntra.com/samsung-galaxy-s23
Croma,Oppo,Oppo Oppo F21,Smartphone,73468,4.1,4GB,128GB,5500mAh,https://croma.com/oppo-oppo-f21
Flipkart,Oppo,Oppo Oppo F21,Smartphone,44289,4.4,4GB,1TB,5500mAh,https://flipkart.com/oppo-oppo-f21
Amazon,Samsung,Samsung Galaxy A54,Smartphone,59099,4.7,16GB,64GB,5500mAh,https://amazon.com/samsung-galaxy-a54
Reliance Digital,OnePlus,OnePlus OnePlus Nord 2T,Smartphone,58276,4.3,8GB,1TB,5500mAh,https://reliancedigital.com/oneplus-oneplus-nord-2t
Reliance Digital,Xiaomi,Xiaomi Redmi Note 10,Smartphone,62135,4.0,6GB,64GB,4000mAh,https://reliancedigital.com/xiaomi-redmi-note-10
Flipkart,Google,Google google-81-se,Smartphone,54158,4.3,12GB,1TB,4500mAh,https://flipkart.com/google-google-model-81
Amazon,Samsung,Samsung Galaxy S22,Smartphone,44323,4.7,8GB,1TB,5500mAh,https://amazon.com/samsung-galaxy-s22
Croma,OnePlus,OnePlus OnePlus 10R,Smartphone,22133,3.6,6GB,1TB,6000mAh,https://croma.com/oneplus-oneplus-10r
Reliance Digital,Google,Google google-42-pro,Smartphone,41961,4.0,8GB,64GB,6000mAh,https://reliancedigital.com/google-google-model-42
Amazon,Vivo,Vivo Vivo Y36,Smartphone,12298,4.1,16GB,512GB,4500mAh,https://amazon.com/vivo-vivo-y36
Myntra,Samsung,Samsung samsung-18-edge,Smartphone,64980,4.3,4GB,64GB,5500mAh,https://myntra.com/samsung-samsung-model-18
Amazon,Xiaomi,Xiaomi Poco X5,Smartphone,65947,4.4,8GB,128GB,4500mAh,https://amazon.com/xiaomi-poco-x5
Amazon,Motorola,Motorola Moto G54,Smartphone,58155,3.7,12GB,128GB,5000mAh,https://amazon.com/motorola-moto-g54
Croma,Vivo,Vivo Vivo V29,Smartphone,25920,4.9,8GB,64GB,4000mAh,https://croma.com/vivo-vivo-v29
Reliance Digital,Apple,Apple apple-30-edge,Smartphone,59699,4.0,16GB,64GB,4000mAh,https://reliancedigital.com/apple-apple-model-30
Reliance Digital,Oppo,Oppo Oppo F21,Smartphone,31999,3.8,12GB,128GB,4000mAh,https://reliancedigital.com/oppo-oppo-f21
Myntra,Oppo,Oppo Oppo F21,Smartphone,68208,4.9,6GB,256GB,6000mAh,https://myntra.com/oppo-oppo-f21
Myntra,Google,Google google-44-se,Smartphone,39829,3.9,4GB,1TB,6000mAh,https://myntra.com/google-google-model-44
Amazon,Vivo,Vivo vivo-41-max,Smartphone,30567,4.4,8GB,1TB,4500mAh,https://amazon.com/vivo-vivo-model-41
Flipkart,Google,Google Pixel 8,Smartphone,14608,3.6,4GB,256GB,4500mAh,https://flipkart.com/google-pixel-8
Reliance Digital,Vivo,Vivo Vivo Y21,Smartphone,73308,3.9,12GB,256GB,5500mAh,https://reliancedigital.com/vivo-vivo-y21
Myntra,Apple,Apple iPhone 14,Smartphone,46611,4.5,4GB,64GB,6000mAh,https://myntra.com/apple-iphone-14
Myntra,Oppo,Oppo Oppo A78,Smartphone,44281,4.0,4GB,256GB,4500mAh,https://myntra.com/oppo-oppo-a78
Flipkart,Vivo,Vivo Vivo V27,Smartphone,11660,4.5,4GB,64GB,4500mAh,https://flipkart.com/vivo-vivo-v27
Amazon,Motorola,Motorola motorola-57-edge,Smartphone,18818,3.8,16GB,256GB,4000mAh,https://amazon.com/motorola-motorola-model-57
Flipkart,Vivo,Vivo vivo-81-ultra,Smartphone,38883,4.0,16GB,1TB,4000mAh,https://flipkart.com/vivo-vivo-model-81
Flipkart,Motorola,Motorola motorola-68-x,Smartphone,23244,4.0,4GB,256GB,6000mAh,https://flipkart.com/motorola-motorola-model-68
